project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status,commits_count,comments_count,labels
spark,15046,description,0,non_debt,-,apache,11.0,Closed,8,13,
spark,20670,comment,369484110,non_debt,-,apache,4.0,Closed,8,12,
openwhisk,1874,comment,280988481,non_debt,-,apache,2.0,Closed,5,14,"python, error handling"
incubator-heron,2557,review,151204609,non_debt,-,apache,1.0,Merged,6,8,
kafka,6762,review,286572482,documentation_debt,outdated_documentation,apache,17.0,Merged,2,6,
beam,4249,summary,0,non_debt,-,apache,73.0,Merged,1,14,
spark,29342,review,467157401,non_debt,-,apache,13.0,Closed,11,30,"SQL, CORE"
arrow,1219,review,146153016,non_debt,-,apache,2.0,Closed,2,2,
storm,2241,review,129494647,requirement_debt,requirement_partially_implemented,apache,164.0,Closed,30,30,
rocketmq,64,comment,280278200,code_debt,duplicated_code,apache,512.0,Closed,1,13,
kafka,6340,comment,479994321,non_debt,-,apache,39.0,Merged,6,15,connect
samza,196,description,0,non_debt,-,apache,40.0,Closed,4,30,
arrow,2623,review,220653441,code_debt,low_quality_code,apache,262.0,Closed,1,4,
geode,303,review,91422055,non_debt,-,apache,5.0,Closed,2,14,
tajo,852,description,0,non_debt,-,apache,19.0,Closed,3,1,
incubator-doris,2431,review,357498715,non_debt,-,apache,6.0,Merged,7,23,
couchdb,470,review,110758097,non_debt,-,apache,23.0,Merged,9,30,
spark,29964,comment,704881030,non_debt,-,apache,4.0,Closed,3,14,
spark,3245,review,20504747,non_debt,-,apache,41.0,Closed,1,4,
incubator-mxnet,12426,description,0,documentation_debt,low_quality_documentation,apache,12.0,Merged,7,2,
hadoop,2737,review,602183347,non_debt,-,apache,,Not Closed or Merged,9,8,
kafka,6163,review,252942686,code_debt,low_quality_code,apache,15.0,Merged,16,30,
tvm,217,review,125549797,non_debt,-,apache,0.0,Merged,5,14,
cloudstack,801,comment,153367941,non_debt,-,apache,68.0,Merged,1,30,
incubator-mxnet,4513,comment,270335078,non_debt,-,apache,5.0,Merged,8,13,
tvm,6230,comment,670308769,non_debt,-,apache,0.0,Merged,2,0,
cloudstack,3113,comment,454822917,non_debt,-,apache,19.0,Merged,7,4,"component:kvm, component:ipv6, component:security-group"
spark,29661,review,486671789,non_debt,-,apache,109.0,Closed,4,17,"SQL, Stale"
tvm,1047,description,0,non_debt,-,apache,0.0,Merged,1,0,
spark,2157,comment,53669323,non_debt,-,apache,0.0,Closed,1,1,
kafka,4436,review,162450333,non_debt,-,apache,0.0,Merged,8,7,
spark,17406,review,108049886,non_debt,-,apache,5.0,Closed,9,30,
spark,5383,comment,91342733,non_debt,-,apache,36.0,Closed,1,25,
spark,22110,review,210207729,non_debt,-,apache,1.0,Closed,4,15,
beam,2330,review,112816993,code_debt,complex_code,apache,31.0,Closed,1,30,
spark,28401,comment,621591568,non_debt,-,apache,0.0,Closed,3,5,KUBERNETES
reef,261,review,33703686,non_debt,-,apache,7.0,Closed,3,30,
arrow,4483,review,291247898,non_debt,-,apache,7.0,Closed,7,30,
spark,16400,comment,269686019,non_debt,-,apache,12.0,Closed,2,6,
spark,2933,review,19377630,design_debt,non-optimal_design,apache,52.0,Closed,6,6,
spark,5609,description,0,non_debt,-,apache,11.0,Closed,6,7,
thrift,448,comment,183605715,design_debt,non-optimal_design,apache,303.0,Closed,2,4,
spark,19460,review,143571046,code_debt,low_quality_code,apache,0.0,Closed,3,5,
spark,21432,comment,392299805,non_debt,-,apache,2.0,Closed,3,8,
kafka,8402,comment,609450055,test_debt,lack_of_tests,apache,5.0,Merged,2,0,
kafka,8828,comment,642272317,non_debt,-,apache,3.0,Merged,6,15,connect
spark,8845,comment,144180734,non_debt,-,apache,9.0,Closed,1,0,
arrow,8188,comment,698887227,non_debt,-,apache,13.0,Closed,14,19,
spark,9741,comment,157553204,non_debt,-,apache,1.0,Closed,8,3,
reef,589,comment,151060064,non_debt,-,apache,38.0,Closed,1,0,
