project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status,commits_count,comments_count,labels
nifi-minifi-cpp,969,review,551945346,non_debt,-,apache,3.0,Closed,7,9,
fineract,109,summary,0,non_debt,-,apache,0.0,Closed,1,0,
gobblin,429,review,44487777,non_debt,-,apache,9.0,Merged,2,15,
beam,5027,review,179518485,non_debt,-,apache,70.0,Closed,1,2,stale
parquet-mr,150,comment,90990009,documentation_debt,outdated_documentation,apache,39.0,Closed,19,11,
flink,11727,review,412069268,non_debt,-,apache,8.0,Closed,15,30,"review=description?, component=TableSQL/Planner, component=TableSQL/API, component=TableSQL/LegacyPlanner"
airflow,3040,comment,365879404,non_debt,-,apache,15.0,Closed,1,3,
spark,10860,comment,178159771,non_debt,-,apache,11.0,Closed,7,12,
flink,15434,review,604587598,non_debt,-,apache,1.0,Closed,5,19,"review=description?, component=Connectors/Kafka, component=TableSQL/Ecosystem"
daffodil,408,review,488125346,code_debt,complex_code,apache,26.0,Merged,1,30,
spark,1029,comment,45579331,non_debt,-,apache,0.0,Closed,1,0,
incubator-dolphinscheduler,2106,description,0,non_debt,-,apache,0.0,Merged,30,0,
spark,30378,comment,728755482,non_debt,-,apache,1.0,Closed,1,7,INFRA
gobblin,67,summary,0,non_debt,-,apache,2.0,Merged,12,5,
calcite,1584,review,347069363,code_debt,low_quality_code,apache,0.0,Merged,1,12,discussion-in-jira
cloudstack,569,comment,119913350,non_debt,-,apache,0.0,Closed,2,2,
airflow,5065,review,273068593,non_debt,-,apache,0.0,Merged,1,9,
druid,2679,comment,198086372,non_debt,-,apache,568.0,Closed,1,0,
pulsar,8046,description,0,non_debt,-,apache,3.0,Closed,0,0,component/function
parquet-mr,612,review,255468638,non_debt,-,apache,1.0,Merged,3,6,
flink,6181,comment,613341188,non_debt,-,apache,665.0,Closed,2,2,component=Connectors/Kafka
superset,11293,summary,0,non_debt,-,apache,0.0,Merged,1,0,size/XS
spark,158,review,11264777,code_debt,low_quality_code,apache,19.0,Closed,30,30,
spark,23943,review,264538235,code_debt,dead_code,apache,9.0,Closed,14,21,
carbondata,2691,comment,418343589,non_debt,-,apache,34.0,Closed,1,2,
carbondata,586,comment,278029426,non_debt,-,apache,19.0,Closed,30,0,
cloudstack,3186,review,338934210,non_debt,-,apache,1097.0,Closed,30,30,"type:enhancement, component:kvm, component:networking, status:wip, age:2years_plus"
pulsar,3379,review,251563529,non_debt,-,apache,34.0,Closed,26,30,"type/feature, component/connector"
carbondata,259,summary,0,non_debt,-,apache,21.0,Closed,1,0,
incubator-heron,1629,review,97120274,non_debt,-,apache,32.0,Merged,30,30,new feature
superset,6519,comment,448402012,code_debt,low_quality_code,apache,6.0,Merged,1,2,!deprecated-label:bug
trafficserver,7667,comment,812410036,non_debt,-,apache,6.0,Merged,2,6,"HTTP, Cleanup"
storm,308,description,0,non_debt,-,apache,0.0,Merged,2,0,
pulsar,9246,comment,775491410,code_debt,low_quality_code,apache,12.0,Merged,18,17,component/function
thrift,1391,review,146107107,non_debt,-,apache,12.0,Closed,2,2,
zeppelin,1471,comment,257302276,non_debt,-,apache,46.0,Closed,30,30,
activemq-artemis,3470,review,600726761,non_debt,-,apache,42.0,Closed,23,30,
fluo,1001,comment,358024831,non_debt,-,apache,14.0,Closed,23,30,
camel,1084,summary,0,non_debt,-,apache,3.0,Closed,2,0,
spark,22857,comment,434800043,non_debt,-,apache,4.0,Closed,3,30,
beam,11244,comment,610407671,non_debt,-,apache,11.0,Merged,5,8,"python, io, gcp"
hbase,1828,summary,0,non_debt,-,apache,3.0,Closed,4,13,
kafka,4841,comment,382894525,non_debt,-,apache,18.0,Merged,6,4,streams
iceberg,830,review,429030345,non_debt,-,apache,101.0,Merged,22,30,
thrift,988,review,59993662,non_debt,-,apache,7.0,Closed,1,2,
spark,16280,review,92527834,requirement_debt,requirement_partially_implemented,apache,0.0,Closed,2,3,
flink,13135,review,475413540,code_debt,complex_code,apache,14.0,Closed,2,11,"review=description?, component=Documentation, component=Examples"
trafficcontrol,250,review,99355200,non_debt,-,apache,0.0,Closed,4,4,
spark,12299,comment,215675192,non_debt,-,apache,17.0,Closed,3,4,
phoenix,671,review,363576854,non_debt,-,apache,59.0,Closed,0,30,
