project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
spark,15046,description,0,non_debt,-,apache,11.0,Closed
spark,20670,comment,369484110,non_debt,-,apache,4.0,Closed
openwhisk,1874,comment,280988481,non_debt,-,apache,2.0,Closed
incubator-heron,2557,review,151204609,non_debt,-,apache,1.0,Merged
kafka,6762,review,286572482,documentation_debt,outdated_documentation,apache,17.0,Merged
beam,4249,summary,0,non_debt,-,apache,73.0,Merged
spark,29342,review,467157401,non_debt,-,apache,13.0,Closed
arrow,1219,review,146153016,non_debt,-,apache,2.0,Closed
storm,2241,review,129494647,requirement_debt,requirement_partially_implemented,apache,164.0,Closed
rocketmq,64,comment,280278200,code_debt,duplicated_code,apache,512.0,Closed
kafka,6340,comment,479994321,non_debt,-,apache,39.0,Merged
samza,196,description,0,non_debt,-,apache,40.0,Closed
arrow,2623,review,220653441,code_debt,low_quality_code,apache,262.0,Closed
geode,303,review,91422055,non_debt,-,apache,5.0,Closed
tajo,852,description,0,non_debt,-,apache,19.0,Closed
incubator-doris,2431,review,357498715,non_debt,-,apache,6.0,Merged
couchdb,470,review,110758097,non_debt,-,apache,23.0,Merged
spark,29964,comment,704881030,non_debt,-,apache,4.0,Closed
spark,3245,review,20504747,non_debt,-,apache,41.0,Closed
incubator-mxnet,12426,description,0,documentation_debt,low_quality_documentation,apache,12.0,Merged
hadoop,2737,review,602183347,non_debt,-,apache,,Not Closed or Merged
kafka,6163,review,252942686,code_debt,low_quality_code,apache,15.0,Merged
tvm,217,review,125549797,non_debt,-,apache,0.0,Merged
cloudstack,801,comment,153367941,non_debt,-,apache,68.0,Merged
incubator-mxnet,4513,comment,270335078,non_debt,-,apache,5.0,Merged
tvm,6230,comment,670308769,non_debt,-,apache,0.0,Merged
cloudstack,3113,comment,454822917,non_debt,-,apache,19.0,Merged
spark,29661,review,486671789,non_debt,-,apache,109.0,Closed
tvm,1047,description,0,non_debt,-,apache,0.0,Merged
spark,2157,comment,53669323,non_debt,-,apache,0.0,Closed
kafka,4436,review,162450333,non_debt,-,apache,0.0,Merged
spark,17406,review,108049886,non_debt,-,apache,5.0,Closed
spark,5383,comment,91342733,non_debt,-,apache,36.0,Closed
spark,22110,review,210207729,non_debt,-,apache,1.0,Closed
beam,2330,review,112816993,code_debt,complex_code,apache,31.0,Closed
spark,28401,comment,621591568,non_debt,-,apache,0.0,Closed
reef,261,review,33703686,non_debt,-,apache,7.0,Closed
arrow,4483,review,291247898,non_debt,-,apache,7.0,Closed
spark,16400,comment,269686019,non_debt,-,apache,12.0,Closed
spark,2933,review,19377630,design_debt,non-optimal_design,apache,52.0,Closed
spark,5609,description,0,non_debt,-,apache,11.0,Closed
thrift,448,comment,183605715,design_debt,non-optimal_design,apache,303.0,Closed
spark,19460,review,143571046,code_debt,low_quality_code,apache,0.0,Closed
spark,21432,comment,392299805,non_debt,-,apache,2.0,Closed
kafka,8402,comment,609450055,test_debt,lack_of_tests,apache,5.0,Merged
kafka,8828,comment,642272317,non_debt,-,apache,3.0,Merged
spark,8845,comment,144180734,non_debt,-,apache,9.0,Closed
arrow,8188,comment,698887227,non_debt,-,apache,13.0,Closed
spark,9741,comment,157553204,non_debt,-,apache,1.0,Closed
reef,589,comment,151060064,non_debt,-,apache,38.0,Closed
beam,4541,description,0,non_debt,-,apache,0.0,Merged
flink,15049,review,597725353,non_debt,-,apache,22.0,Merged
incubator-dolphinscheduler,1629,comment,569509881,non_debt,-,apache,0.0,Merged
calcite,1688,review,361354388,non_debt,-,apache,791.0,Closed
kafka,10039,review,571271791,code_debt,low_quality_code,apache,4.0,Merged
spark,4557,comment,74170332,non_debt,-,apache,0.0,Closed
pulsar,2101,review,202403205,code_debt,low_quality_code,apache,11.0,Merged
spark,29104,review,459789858,non_debt,-,apache,13.0,Closed
samza,753,review,232373594,non_debt,-,apache,18.0,Closed
incubator-pinot,2475,review,167364254,non_debt,-,apache,2.0,Merged
groovy,735,description,0,non_debt,-,apache,2.0,Closed
arrow,6671,comment,604239799,non_debt,-,apache,13.0,Closed
madlib,77,review,93534065,non_debt,-,apache,23.0,Closed
thrift,1411,comment,343609905,non_debt,-,apache,12.0,Closed
spark,15443,review,83371347,non_debt,-,apache,14.0,Closed
storm,168,comment,51805865,non_debt,-,apache,58.0,Merged
nifi,536,summary,0,non_debt,-,apache,0.0,Closed
spark,16680,comment,277992951,non_debt,-,apache,14.0,Closed
flink,5239,review,162584582,non_debt,-,apache,52.0,Closed
incubator-weex,910,description,0,non_debt,-,apache,0.0,Closed
kylin,1063,description,0,non_debt,-,apache,5.0,Merged
ignite,821,summary,0,non_debt,-,apache,0.0,Closed
samza,284,review,135369813,non_debt,-,apache,4.0,Closed
kafka,8367,description,0,non_debt,-,apache,4.0,Merged
skywalking,3074,comment,512103984,non_debt,-,apache,2.0,Merged
incubator-mxnet,8227,review,144140978,non_debt,-,apache,4.0,Merged
spark,6558,review,31485428,code_debt,low_quality_code,apache,0.0,Closed
beam,1048,review,82713525,non_debt,-,apache,120.0,Closed
pulsar,6196,review,374325392,code_debt,low_quality_code,apache,164.0,Closed
spark,22258,description,0,non_debt,-,apache,0.0,Closed
arrow,5028,review,311448316,non_debt,-,apache,2.0,Closed
beam,2791,comment,298267241,non_debt,-,apache,0.0,Closed
trafficserver,803,comment,239984516,non_debt,-,apache,48.0,Merged
ignite,5774,review,246697079,non_debt,-,apache,19.0,Closed
iceberg,1145,review,465467211,non_debt,-,apache,38.0,Merged
kafka,7223,description,0,non_debt,-,apache,7.0,Merged
cloudstack,1098,comment,158686367,non_debt,-,apache,67.0,Closed
couchdb,2338,description,0,non_debt,-,apache,3.0,Merged
phoenix,325,description,0,non_debt,-,apache,1811.0,Closed
incubator-pinot,5766,comment,667437954,non_debt,-,apache,3.0,Merged
accumulo,221,review,103497233,non_debt,-,apache,4.0,Merged
flink,2016,comment,222136775,non_debt,-,apache,6.0,Closed
dubbo,3448,description,0,non_debt,-,apache,0.0,Merged
trafficserver,2458,description,0,non_debt,-,apache,0.0,Merged
spark,1270,review,17257206,design_debt,non-optimal_design,apache,123.0,Closed
accumulo,501,review,191754179,non_debt,-,apache,5.0,Merged
druid,8231,comment,517966932,non_debt,-,apache,3.0,Merged
cloudstack,2896,comment,433614900,non_debt,-,apache,25.0,Merged
carbondata,2508,comment,424884106,non_debt,-,apache,,Not Closed or Merged
pulsar,4714,review,302887349,non_debt,-,apache,7.0,Merged
