project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
incubator-heron,2071,description,0,non_debt,-,apache,0.0,Merged
spark,22197,review,212812755,code_debt,low_quality_code,apache,8.0,Closed
arrow,7591,comment,651837534,non_debt,-,apache,6.0,Closed
spark,23929,comment,470663982,non_debt,-,apache,6.0,Closed
spark,22977,comment,437619916,non_debt,-,apache,4.0,Closed
tvm,1680,review,214412218,non_debt,-,apache,25.0,Merged
pulsar,5578,review,343518665,non_debt,-,apache,0.0,Merged
trafficserver,1675,comment,318111169,non_debt,-,apache,103.0,Closed
commons-lang,47,review,27015336,non_debt,-,apache,57.0,Closed
spark,29909,review,497951985,non_debt,-,apache,0.0,Closed
spark,17286,comment,287317227,non_debt,-,apache,3.0,Closed
arrow,4262,review,281675439,non_debt,-,apache,1.0,Closed
airflow,8575,comment,806276124,non_debt,-,apache,331.0,Closed
camel,1557,summary,0,non_debt,-,apache,0.0,Closed
carbondata,4051,review,544069025,non_debt,-,apache,7.0,Closed
usergrid,493,comment,199080050,non_debt,-,apache,2.0,Merged
incubator-heron,2256,summary,0,non_debt,-,apache,0.0,Merged
spark,6828,comment,112662507,non_debt,-,apache,2.0,Closed
incubator-mxnet,13362,review,239658900,non_debt,-,apache,39.0,Closed
flink,13300,review,511757686,non_debt,-,apache,56.0,Merged
hadoop,2051,comment,638901440,non_debt,-,apache,41.0,Merged
reef,761,review,49510586,non_debt,-,apache,0.0,Closed
incubator-mxnet,7941,summary,0,non_debt,-,apache,1.0,Closed
beam,573,description,0,non_debt,-,apache,0.0,Merged
lucene-solr,772,review,302183057,non_debt,-,apache,,Not Closed or Merged
incubator-mxnet,12768,comment,428218284,test_debt,flaky_test,apache,14.0,Merged
kafka,5131,comment,395010640,non_debt,-,apache,178.0,Closed
hive,2083,review,605381114,non_debt,-,apache,19.0,Merged
airflow,2553,review,139544947,non_debt,-,apache,180.0,Closed
camel,1585,description,0,non_debt,-,apache,6.0,Closed
trafficserver,3746,comment,394279910,non_debt,-,apache,5.0,Merged
flink,675,summary,0,non_debt,-,apache,0.0,Closed
spark,4050,comment,71347965,non_debt,-,apache,13.0,Closed
pulsar,2241,description,0,code_debt,dead_code,apache,0.0,Merged
superset,8172,review,322853272,non_debt,-,apache,13.0,Merged
trafficserver,646,comment,220368272,non_debt,-,apache,8.0,Closed
spark,15230,review,83146530,non_debt,-,apache,19.0,Closed
skywalking,4546,review,396049971,non_debt,-,apache,1.0,Merged
beam,4332,comment,356359562,non_debt,-,apache,20.0,Merged
calcite,2381,description,0,non_debt,-,apache,20.0,Closed
kafka,6363,review,280294974,test_debt,lack_of_tests,apache,73.0,Merged
beam,3988,summary,0,non_debt,-,apache,32.0,Merged
parquet-mr,154,comment,111540874,non_debt,-,apache,392.0,Closed
carbondata,3085,comment,455942906,non_debt,-,apache,0.0,Closed
drill,1897,comment,554203211,non_debt,-,apache,3.0,Closed
spark,12259,review,60783900,non_debt,-,apache,19.0,Closed
spark,22878,review,241273157,code_debt,low_quality_code,apache,551.0,Closed
attic-apex-malhar,551,review,105841722,non_debt,-,apache,34.0,Merged
hadoop,1900,comment,601190652,documentation_debt,outdated_documentation,apache,0.0,Merged
kafka,6363,review,278752888,code_debt,low_quality_code,apache,73.0,Merged
cloudstack,4250,comment,679976928,non_debt,-,apache,31.0,Closed
spark,30212,comment,809028142,non_debt,-,apache,150.0,Closed
nifi,4759,description,0,non_debt,-,apache,4.0,Closed
hadoop,885,review,289591884,code_debt,low_quality_code,apache,4.0,Merged
attic-apex-malhar,88,description,0,non_debt,-,apache,0.0,Closed
incubator-pinot,976,review,105290266,non_debt,-,apache,49.0,Merged
spark,22646,review,223168936,code_debt,low_quality_code,apache,458.0,Closed
spark,10252,review,47457824,non_debt,-,apache,69.0,Closed
rocketmq,1682,description,0,non_debt,-,apache,0.0,Closed
incubator-heron,1431,description,0,non_debt,-,apache,8.0,Merged
tvm,6039,comment,660275132,non_debt,-,apache,9.0,Merged
spark,2761,comment,58776141,code_debt,low_quality_code,apache,2.0,Closed
spark,1241,review,16760326,non_debt,-,apache,64.0,Closed
shardingsphere,4729,description,0,non_debt,-,apache,0.0,Merged
spark,20265,summary,0,non_debt,-,apache,3.0,Closed
spark,15432,comment,258138244,non_debt,-,apache,26.0,Closed
trafficserver,1209,comment,282382019,non_debt,-,apache,127.0,Merged
skywalking,3956,description,0,non_debt,-,apache,0.0,Merged
incubator-mxnet,8034,review,140924608,non_debt,-,apache,1.0,Merged
spark,9229,review,56207992,non_debt,-,apache,161.0,Closed
trafodion,1645,comment,404802438,non_debt,-,apache,6.0,Merged
fineract,1384,comment,706692687,non_debt,-,apache,0.0,Merged
drill,1606,review,247444833,non_debt,-,apache,,Not Closed or Merged
zeppelin,60,comment,101208857,non_debt,-,apache,414.0,Closed
pulsar,1341,comment,370602899,non_debt,-,apache,0.0,Merged
flink,4611,comment,325389996,non_debt,-,apache,0.0,Merged
druid,3788,comment,268051850,test_debt,lack_of_tests,apache,1.0,Merged
orc,448,description,0,non_debt,-,apache,4.0,Merged
hbase,2454,comment,702578836,non_debt,-,apache,13.0,Merged
servicecomb-java-chassis,514,review,162260357,non_debt,-,apache,1.0,Merged
druid,2926,review,62581331,non_debt,-,apache,18.0,Merged
spark,364,comment,40168409,non_debt,-,apache,3.0,Closed
hawq,392,review,54617226,code_debt,low_quality_code,apache,17.0,Merged
spark,28258,review,418488518,non_debt,-,apache,50.0,Closed
zeppelin,1875,comment,272051284,non_debt,-,apache,5.0,Closed
helix,1663,review,588774064,code_debt,low_quality_code,apache,14.0,Merged
spark,26261,comment,546601038,non_debt,-,apache,3.0,Closed
tvm,7314,description,0,code_debt,slow_algorithm,apache,0.0,Merged
airflow,7007,comment,570477304,non_debt,-,apache,0.0,Merged
incubator-mxnet,20004,summary,0,non_debt,-,apache,2.0,Merged
samza,235,review,124903942,design_debt,non-optimal_design,apache,13.0,Closed
kylin,140,comment,392261013,non_debt,-,apache,0.0,Merged
superset,11125,description,0,non_debt,-,apache,0.0,Merged
calcite,1825,review,383130171,code_debt,low_quality_code,apache,1.0,Merged
carbondata,1789,comment,357279619,non_debt,-,apache,6.0,Closed
incubator-mxnet,15511,summary,0,non_debt,-,apache,18.0,Closed
karaf,24,description,0,non_debt,-,apache,45.0,Closed
trafficserver,2304,review,129945358,non_debt,-,apache,13.0,Merged
druid,4223,description,0,non_debt,-,apache,10.0,Merged
beam,5422,comment,391486077,non_debt,-,apache,5.0,Merged
