project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,11567,comment,627307430,non_debt,-,apache,13,Merged
pulsar,43,review,80817924,design_debt,non-optimal_design,apache,13,Merged
spark,4141,comment,73290287,non_debt,-,apache,15,Closed
netbeans,2252,review,453451304,non_debt,-,apache,7,Merged
kafka,1251,review,92517670,non_debt,-,apache,239,Closed
arrow,66,review,64469901,code_debt,complex_code,apache,47,Closed
beam,3835,review,145115569,non_debt,-,apache,45,Closed
kafka,7626,comment,548535083,non_debt,-,apache,6,Merged
trafficserver,2342,review,132039635,non_debt,-,apache,1451,Closed
trafficserver,522,description,0,non_debt,-,apache,0,Closed
flink,11797,review,411080458,non_debt,-,apache,6,Closed
incubator-pinot,141,review,65645131,code_debt,low_quality_code,apache,0,Merged
helix,834,description,0,non_debt,-,apache,21,Merged
spark,27897,comment,600950809,non_debt,-,apache,25,Closed
kafka,7908,summary,0,documentation_debt,low_quality_documentation,apache,0,Merged
nifi,334,comment,211091503,non_debt,-,apache,10,Closed
spark,702,comment,42735249,non_debt,-,apache,4,Closed
incubator-mxnet,5518,description,0,non_debt,-,apache,0,Merged
kafka,3662,review,132859349,code_debt,low_quality_code,apache,1,Closed
ozone,1844,comment,767393159,non_debt,-,apache,7,Merged
openwhisk,10,description,0,non_debt,-,apache,0,Merged
ignite,4970,summary,0,test_debt,flaky_test,apache,347,Closed
netbeans,2571,comment,737151395,non_debt,-,apache,2,Merged
kafka,764,review,51615946,documentation_debt,low_quality_documentation,apache,37,Closed
gobblin,2877,review,373897715,non_debt,-,apache,4,Closed
flink,7764,comment,465875192,non_debt,-,apache,441,Closed
trafficserver,3558,description,0,non_debt,-,apache,0,Merged
apisix-dashboard,1673,review,602968683,non_debt,-,apache,4,Merged
kafka,6239,review,256163993,test_debt,low_coverage,apache,13,Merged
incubator-heron,3123,review,242657195,code_debt,complex_code,apache,7,Merged
nifi,2231,review,159024001,non_debt,-,apache,1383,Closed
ozone,752,review,402095314,non_debt,-,apache,5,Merged
spark,17779,comment,297635333,non_debt,-,apache,0,Closed
nifi,602,comment,230517821,non_debt,-,apache,3,Closed
tvm,7657,summary,0,non_debt,-,apache,1,Merged
incubator-pinot,6409,review,557020612,non_debt,-,apache,10,Merged
pulsar,5271,comment,534781690,non_debt,-,apache,10,Merged
spark,1285,comment,47998047,test_debt,lack_of_tests,apache,7,Closed
superset,10473,review,466556166,code_debt,low_quality_code,apache,8,Merged
carbondata,4072,comment,795431956,non_debt,-,apache,66,Closed
airflow,15238,comment,814493510,non_debt,-,apache,36,Merged
echarts,12947,comment,661637238,non_debt,-,apache,20,Merged
beam,11503,comment,628793076,non_debt,-,apache,28,Merged
cloudstack,4385,review,564464767,non_debt,-,apache,128,Merged
skywalking,6525,description,0,non_debt,-,apache,1,Merged
incubator-mxnet,6273,review,116819550,non_debt,-,apache,0,Merged
spark,1807,comment,51397316,non_debt,-,apache,0,Closed
incubator-doris,764,review,268427081,non_debt,-,apache,10,Merged
hadoop,575,review,264257746,documentation_debt,low_quality_documentation,apache,242,Closed
spark,3962,comment,71411565,non_debt,-,apache,19,Closed
trafficserver,4526,description,0,non_debt,-,apache,1,Merged
cloudstack,4448,comment,724618330,design_debt,non-optimal_design,apache,5,Closed
gobblin,741,review,54046406,non_debt,-,apache,4,Merged
spark,20619,description,0,design_debt,non-optimal_design,apache,4,Closed
beam,592,comment,259489198,non_debt,-,apache,336,Closed
spark,3074,comment,62652752,non_debt,-,apache,179,Closed
helix,834,review,395332428,non_debt,-,apache,21,Merged
kafka,2686,comment,286578364,non_debt,-,apache,317,Closed
superset,11418,review,544788506,non_debt,-,apache,53,Merged
thrift,1834,summary,0,non_debt,-,apache,8,Merged
spark,28708,review,442609316,non_debt,-,apache,47,Closed
spark,2907,review,19663363,design_debt,non-optimal_design,apache,12,Closed
spark,15627,comment,259044378,non_debt,-,apache,9,Closed
guacamole-client,511,review,602658052,test_debt,expensive_tests,apache,312,Merged
airflow,11631,review,508137239,non_debt,-,apache,158,Closed
spark,25310,review,309068923,non_debt,-,apache,15,Closed
tvm,4274,review,343909482,non_debt,-,apache,24,Merged
beam,4953,comment,376330345,non_debt,-,apache,0,Merged
couchdb,3336,summary,0,non_debt,-,apache,1,Merged
hbase,774,review,340397832,non_debt,-,apache,1,Merged
kafka,1284,comment,215544073,non_debt,-,apache,0,Closed
airflow,1721,comment,240172723,non_debt,-,apache,83,Closed
arrow,6008,review,359538125,non_debt,-,apache,9,Closed
dubbo,5069,description,0,non_debt,-,apache,43,Closed
beam,8311,comment,487220917,non_debt,-,apache,11,Merged
pulsar,4040,summary,0,non_debt,-,apache,0,Merged
spark,14916,review,77205359,non_debt,-,apache,10,Closed
druid,2524,review,81665494,code_debt,low_quality_code,apache,1107,Closed
trafficserver,877,comment,240897067,non_debt,-,apache,25,Merged
kafka,4731,review,175421245,non_debt,-,apache,0,Merged
arrow,9626,review,587325457,design_debt,non-optimal_design,apache,5,Closed
spark,15199,comment,249086274,non_debt,-,apache,0,Closed
spark,27873,review,390789651,non_debt,-,apache,0,Closed
beam,7093,review,235414200,non_debt,-,apache,0,Merged
thrift,11,description,0,non_debt,-,apache,0,Closed
couchdb,1596,summary,0,non_debt,-,apache,0,Merged
spark,18986,comment,323618879,architecture_debt,violation_of_modularity,apache,916,Closed
spark,11901,description,0,non_debt,-,apache,1,Closed
hbase,1869,review,438941753,non_debt,-,apache,9,Merged
flink,8035,review,268481298,non_debt,-,apache,4,Merged
bookkeeper,1088,comment,364621361,non_debt,-,apache,86,Merged
trafodion,1786,comment,458865276,non_debt,-,apache,2,Merged
skywalking,4368,comment,586702568,non_debt,-,apache,0,Merged
spark,3165,comment,62288954,documentation_debt,outdated_documentation,apache,1,Closed
storm,339,summary,0,non_debt,-,apache,31,Merged
pulsar,7590,summary,0,non_debt,-,apache,0,Merged
spark,20795,review,173997911,non_debt,-,apache,123,Closed
arrow,2239,review,202104769,non_debt,-,apache,9,Closed
storm,901,summary,0,non_debt,-,apache,1,Merged
spark,12146,review,59121792,non_debt,-,apache,5,Closed
