project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,1981,review,100672648,non_debt,-,apache,2.0,Closed
airflow,9149,summary,0,non_debt,-,apache,39.0,Merged
pulsar,2464,comment,417559636,non_debt,-,apache,3.0,Merged
beam,539,comment,228871382,documentation_debt,outdated_documentation,apache,25.0,Closed
skywalking,701,comment,353835231,non_debt,-,apache,1.0,Merged
spark,2677,summary,0,non_debt,-,apache,21.0,Closed
shardingsphere,2541,description,0,non_debt,-,apache,0.0,Merged
hbase,1368,comment,605358334,non_debt,-,apache,8.0,Merged
spark,15090,review,79015135,non_debt,-,apache,19.0,Closed
spark,32030,review,609934635,non_debt,-,apache,7.0,Closed
spark,7841,comment,155985411,non_debt,-,apache,103.0,Closed
beam,72,comment,200614533,non_debt,-,apache,0.0,Merged
geode-native,49,review,105226885,non_debt,-,apache,4.0,Closed
carbondata,2890,comment,437867858,non_debt,-,apache,43.0,Closed
incubator-weex,42,description,0,non_debt,-,apache,0.0,Merged
samza,1251,review,366655309,non_debt,-,apache,0.0,Merged
beam,1986,comment,279238091,non_debt,-,apache,0.0,Closed
incubator-mxnet,12724,description,0,non_debt,-,apache,13.0,Merged
tvm,2493,review,253587562,non_debt,-,apache,17.0,Merged
nifi-minifi-cpp,1040,review,605509404,code_debt,dead_code,apache,49.0,Closed
spark,24029,description,0,non_debt,-,apache,14.0,Closed
flink,592,comment,92341849,documentation_debt,outdated_documentation,apache,156.0,Closed
airflow,3876,review,216786431,non_debt,-,apache,10.0,Merged
ignite,4705,description,0,non_debt,-,apache,345.0,Closed
superset,10643,comment,676600127,non_debt,-,apache,0.0,Merged
spark,2685,comment,61052515,design_debt,non-optimal_design,apache,24.0,Closed
beam,13654,description,0,non_debt,-,apache,15.0,Merged
cxf,561,comment,498837564,code_debt,duplicated_code,apache,4.0,Closed
spark,16715,comment,277767226,non_debt,-,apache,20.0,Closed
trafficserver,6388,description,0,non_debt,-,apache,15.0,Merged
spark,19374,review,144682434,non_debt,-,apache,35.0,Closed
spark,23823,comment,475437609,non_debt,-,apache,33.0,Closed
