project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
nifi-minifi-cpp,969,review,551945346,non_debt,-,apache,3.0,Closed
fineract,109,summary,0,non_debt,-,apache,0.0,Closed
gobblin,429,review,44487777,non_debt,-,apache,9.0,Merged
beam,5027,review,179518485,non_debt,-,apache,70.0,Closed
parquet-mr,150,comment,90990009,documentation_debt,outdated_documentation,apache,39.0,Closed
flink,11727,review,412069268,non_debt,-,apache,8.0,Closed
airflow,3040,comment,365879404,non_debt,-,apache,15.0,Closed
spark,10860,comment,178159771,non_debt,-,apache,11.0,Closed
flink,15434,review,604587598,non_debt,-,apache,1.0,Closed
daffodil,408,review,488125346,code_debt,complex_code,apache,26.0,Merged
spark,1029,comment,45579331,non_debt,-,apache,0.0,Closed
incubator-dolphinscheduler,2106,description,0,non_debt,-,apache,0.0,Merged
spark,30378,comment,728755482,non_debt,-,apache,1.0,Closed
gobblin,67,summary,0,non_debt,-,apache,2.0,Merged
calcite,1584,review,347069363,code_debt,low_quality_code,apache,0.0,Merged
cloudstack,569,comment,119913350,non_debt,-,apache,0.0,Closed
airflow,5065,review,273068593,non_debt,-,apache,0.0,Merged
druid,2679,comment,198086372,non_debt,-,apache,568.0,Closed
pulsar,8046,description,0,non_debt,-,apache,3.0,Closed
parquet-mr,612,review,255468638,non_debt,-,apache,1.0,Merged
flink,6181,comment,613341188,non_debt,-,apache,665.0,Closed
superset,11293,summary,0,non_debt,-,apache,0.0,Merged
spark,158,review,11264777,code_debt,low_quality_code,apache,19.0,Closed
spark,23943,review,264538235,code_debt,dead_code,apache,9.0,Closed
carbondata,2691,comment,418343589,non_debt,-,apache,34.0,Closed
carbondata,586,comment,278029426,non_debt,-,apache,19.0,Closed
cloudstack,3186,review,338934210,non_debt,-,apache,1097.0,Closed
pulsar,3379,review,251563529,non_debt,-,apache,34.0,Closed
carbondata,259,summary,0,non_debt,-,apache,21.0,Closed
incubator-heron,1629,review,97120274,non_debt,-,apache,32.0,Merged
superset,6519,comment,448402012,code_debt,low_quality_code,apache,6.0,Merged
trafficserver,7667,comment,812410036,non_debt,-,apache,6.0,Merged
storm,308,description,0,non_debt,-,apache,0.0,Merged
pulsar,9246,comment,775491410,code_debt,low_quality_code,apache,12.0,Merged
thrift,1391,review,146107107,non_debt,-,apache,12.0,Closed
zeppelin,1471,comment,257302276,non_debt,-,apache,46.0,Closed
