project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
spark,5252,comment,87749174,non_debt,-,apache,0,Closed
spark,7065,comment,116488507,non_debt,-,apache,2,Closed
tajo,146,comment,55915147,non_debt,-,apache,0,Closed
spark,23062,review,234404871,code_debt,low_quality_code,apache,4,Closed
daffodil,16,review,162372600,non_debt,-,apache,48,Merged
incubator-brooklyn,321,summary,0,non_debt,-,apache,0,Merged
spark,23459,comment,451639170,non_debt,-,apache,0,Closed
hbase,1508,comment,613408101,non_debt,-,apache,0,Closed
incubator-mxnet,17762,comment,610516730,non_debt,-,apache,34,Merged
incubator-mxnet,7390,summary,0,non_debt,-,apache,34,Closed
storm,177,comment,54259123,non_debt,-,apache,81,Merged
carbondata,2712,comment,420515611,non_debt,-,apache,0,Closed
spark,11468,comment,204450309,non_debt,-,apache,41,Closed
carbondata,4078,comment,787036665,code_debt,low_quality_code,apache,51,Closed
spark,23798,comment,467005376,non_debt,-,apache,12,Closed
spark,24851,comment,515094415,non_debt,-,apache,188,Closed
incubator-doris,5475,review,595647486,non_debt,-,apache,15,Merged
flink,10358,review,354734758,non_debt,-,apache,8,Merged
geode,2350,review,211410999,non_debt,-,apache,8,Merged
bookkeeper,183,comment,317592597,non_debt,-,apache,53,Closed
kafka,4508,comment,363278373,non_debt,-,apache,5,Merged
pulsar,5032,review,317796702,design_debt,non-optimal_design,apache,5,Merged
flink,3409,review,107005694,non_debt,-,apache,28,Closed
kafka,7781,review,376628980,non_debt,-,apache,67,Merged
superset,8517,comment,550431368,non_debt,-,apache,5,Merged
flink,4199,comment,337176876,non_debt,-,apache,120,Closed
spark,11620,review,56418491,code_debt,low_quality_code,apache,7,Closed
beam,1637,summary,0,non_debt,-,apache,0,Merged
incubator-heron,1820,review,113760959,code_debt,low_quality_code,apache,5,Merged
activemq-artemis,2558,comment,472853473,code_debt,complex_code,apache,21,Closed
airflow,7038,review,368378012,non_debt,-,apache,18,Merged
spark,17172,review,105237069,non_debt,-,apache,4,Closed
pulsar,2531,comment,419126414,non_debt,-,apache,0,Merged
hive,585,summary,0,non_debt,-,apache,442,Closed
incubator-pagespeed-ngx,391,summary,0,non_debt,-,apache,0,Merged
shardingsphere,7353,review,486951060,non_debt,-,apache,2,Merged
tinkerpop,712,review,140818483,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,50,Merged
arrow,5562,comment,571541474,non_debt,-,apache,140,Closed
spark,908,summary,0,non_debt,-,apache,5,Closed
carbondata,2589,summary,0,non_debt,-,apache,7,Closed
spark,10278,comment,164213638,non_debt,-,apache,10,Closed
flink,10399,review,354658627,non_debt,-,apache,3,Closed
hadoop,2056,summary,0,non_debt,-,apache,13,Merged
trafodion,1249,comment,333286141,non_debt,-,apache,2,Merged
airflow,6327,review,335973293,non_debt,-,apache,159,Closed
spark,28856,comment,646492969,non_debt,-,apache,119,Closed
ignite,2683,summary,0,non_debt,-,apache,302,Closed
arrow,124,comment,242861570,non_debt,-,apache,8,Closed
spark,30973,review,551081871,non_debt,-,apache,4,Closed
incubator-mxnet,9035,review,156499301,non_debt,-,apache,41,Closed
incubator-brooklyn,227,comment,58339657,non_debt,-,apache,0,Merged
thrift,1468,review,161387735,non_debt,-,apache,10,Closed
spark,27226,comment,574962770,non_debt,-,apache,0,Closed
incubator-dolphinscheduler,3729,summary,0,non_debt,-,apache,0,Closed
arrow,7465,comment,645152229,non_debt,-,apache,0,Closed
spark,14078,comment,231427333,non_debt,-,apache,2,Closed
shardingsphere,6757,summary,0,non_debt,-,apache,0,Merged
spark,4906,comment,84196807,non_debt,-,apache,15,Closed
hawq,1321,summary,0,code_debt,slow_algorithm,apache,23,Closed
spark,23260,comment,455328233,non_debt,-,apache,53,Closed
kylin,1534,comment,753489521,non_debt,-,apache,1,Closed
jena,395,comment,380796885,non_debt,-,apache,9,Closed
attic-apex-malhar,618,review,116693824,non_debt,-,apache,11,Merged
spark,13047,comment,218411251,non_debt,-,apache,0,Closed
arrow,6863,review,404923143,non_debt,-,apache,0,Closed
spark,20047,comment,353410377,non_debt,-,apache,0,Closed
gobblin,339,review,41068350,non_debt,-,apache,13,Merged
phoenix,677,review,366069653,non_debt,-,apache,6,Closed
spark,1337,comment,48673768,non_debt,-,apache,8,Closed
zeppelin,827,review,61180039,non_debt,-,apache,42,Closed
lucene-solr,1749,summary,0,non_debt,-,apache,0,Merged
kafka,5519,comment,414969484,non_debt,-,apache,193,Closed
tvm,2969,review,272690624,non_debt,-,apache,2,Merged
arrow,6836,review,404507509,non_debt,-,apache,5,Closed
drill,1953,review,379551973,documentation_debt,low_quality_documentation,apache,22,Merged
orc,570,review,528911518,code_debt,low_quality_code,apache,4,Merged
spark,25006,comment,532946412,non_debt,-,apache,81,Closed
spark,12969,review,62413154,non_debt,-,apache,7,Closed
spark,2841,comment,59612787,non_debt,-,apache,12,Closed
zeppelin,332,summary,0,non_debt,-,apache,0,Closed
bookkeeper,2503,comment,737383375,non_debt,-,apache,2,Merged
calcite,2286,review,534475582,code_debt,duplicated_code,apache,645,Closed
hadoop,574,comment,471147658,non_debt,-,apache,5,Closed
tvm,6536,review,493576190,non_debt,-,apache,0,Merged
spark,25782,comment,531643617,non_debt,-,apache,3,Closed
incubator-heron,1629,review,97181411,non_debt,-,apache,32,Merged
spark,7643,review,36024377,non_debt,-,apache,8,Closed
airflow,1831,review,87747258,non_debt,-,apache,34,Closed
trafficcontrol,4447,review,384053483,non_debt,-,apache,20,Merged
trafficcontrol,4718,review,430736160,non_debt,-,apache,0,Merged
spark,1151,comment,47764564,non_debt,-,apache,14,Closed
beam,6623,comment,428383967,non_debt,-,apache,0,Merged
ozone,1489,review,513169793,non_debt,-,apache,42,Merged
druid,466,comment,41075002,non_debt,-,apache,15,Merged
kafka,5860,review,230097399,non_debt,-,apache,29,Closed
openwhisk,3449,comment,373702523,code_debt,low_quality_code,apache,3,Merged
spark,22754,review,227392626,non_debt,-,apache,18,Closed
spark,15971,review,89209660,code_debt,complex_code,apache,6,Closed
spark,23559,review,249274532,non_debt,-,apache,10,Closed
trafficserver,6620,comment,614369514,non_debt,-,apache,8,Merged
